cell_x	cell_y	cell	mod_id	live_folder	map_folder	source_layout	source_file	owner_count	entry_count	status
11	20	11_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/11_20.lotheader	1	1	CLEAR
11	21	11_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/11_21.lotheader	1	1	CLEAR
11	31	11_31	dawn_town	DawnTown	DawnTown	common	common/media/maps/DawnTown/11_31.lotheader	1	1	CLEAR
11	32	11_32	dawn_town	DawnTown	DawnTown	common	common/media/maps/DawnTown/11_32.lotheader	1	1	CLEAR
12	0	12_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_0.lotheader	1	1	CLEAR
12	1	12_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_1.lotheader	1	1	CLEAR
12	2	12_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_2.lotheader	1	1	CLEAR
12	3	12_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_3.lotheader	1	1	CLEAR
12	4	12_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_4.lotheader	1	1	CLEAR
12	5	12_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_5.lotheader	1	1	CLEAR
12	6	12_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_6.lotheader	1	1	CLEAR
12	7	12_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_7.lotheader	1	1	CLEAR
12	8	12_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_8.lotheader	1	1	CLEAR
12	9	12_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_9.lotheader	1	1	CLEAR
12	10	12_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_10.lotheader	1	1	CLEAR
12	11	12_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_11.lotheader	1	1	CLEAR
12	12	12_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_12.lotheader	1	1	CLEAR
12	13	12_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_13.lotheader	1	1	CLEAR
12	14	12_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_14.lotheader	1	1	CLEAR
12	15	12_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_15.lotheader	1	1	CLEAR
12	16	12_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_16.lotheader	1	1	CLEAR
12	17	12_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_17.lotheader	1	1	CLEAR
12	18	12_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_18.lotheader	1	1	CLEAR
12	19	12_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_19.lotheader	1	1	CLEAR
12	20	12_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_20.lotheader	1	1	CLEAR
12	21	12_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/12_21.lotheader	1	1	CLEAR
12	31	12_31	dawn_town	DawnTown	DawnTown	common	common/media/maps/DawnTown/12_31.lotheader	1	1	CLEAR
12	32	12_32	dawn_town	DawnTown	DawnTown	common	common/media/maps/DawnTown/12_32.lotheader	1	1	CLEAR
13	0	13_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_0.lotheader	1	1	CLEAR
13	1	13_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_1.lotheader	1	1	CLEAR
13	2	13_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_2.lotheader	1	1	CLEAR
13	3	13_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_3.lotheader	1	1	CLEAR
13	4	13_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_4.lotheader	1	1	CLEAR
13	5	13_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_5.lotheader	1	1	CLEAR
13	6	13_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_6.lotheader	1	1	CLEAR
13	7	13_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_7.lotheader	1	1	CLEAR
13	8	13_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_8.lotheader	1	1	CLEAR
13	9	13_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_9.lotheader	1	1	CLEAR
13	10	13_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_10.lotheader	1	1	CLEAR
13	11	13_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_11.lotheader	1	1	CLEAR
13	12	13_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_12.lotheader	1	1	CLEAR
13	13	13_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_13.lotheader	1	1	CLEAR
13	14	13_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_14.lotheader	1	1	CLEAR
13	15	13_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_15.lotheader	1	1	CLEAR
13	16	13_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_16.lotheader	1	1	CLEAR
13	17	13_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_17.lotheader	1	1	CLEAR
13	18	13_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_18.lotheader	1	1	CLEAR
13	19	13_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_19.lotheader	1	1	CLEAR
13	20	13_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_20.lotheader	1	1	CLEAR
13	21	13_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/13_21.lotheader	1	1	CLEAR
14	0	14_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_0.lotheader	1	1	CLEAR
14	1	14_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_1.lotheader	1	1	CLEAR
14	2	14_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_2.lotheader	1	1	CLEAR
14	3	14_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_3.lotheader	1	1	CLEAR
14	4	14_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_4.lotheader	1	1	CLEAR
14	5	14_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_5.lotheader	1	1	CLEAR
14	6	14_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_6.lotheader	1	1	CLEAR
14	7	14_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_7.lotheader	1	1	CLEAR
14	8	14_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_8.lotheader	1	1	CLEAR
14	9	14_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_9.lotheader	1	1	CLEAR
14	10	14_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_10.lotheader	1	1	CLEAR
14	11	14_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_11.lotheader	1	1	CLEAR
14	12	14_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_12.lotheader	1	1	CLEAR
14	13	14_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_13.lotheader	1	1	CLEAR
14	14	14_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_14.lotheader	1	1	CLEAR
14	15	14_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_15.lotheader	1	1	CLEAR
14	16	14_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_16.lotheader	1	1	CLEAR
14	17	14_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_17.lotheader	1	1	CLEAR
14	18	14_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_18.lotheader	1	1	CLEAR
14	19	14_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_19.lotheader	1	1	CLEAR
14	20	14_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_20.lotheader	1	1	CLEAR
14	21	14_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/14_21.lotheader	1	1	CLEAR
15	0	15_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_0.lotheader	1	1	CLEAR
15	1	15_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_1.lotheader	1	1	CLEAR
15	2	15_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_2.lotheader	1	1	CLEAR
15	3	15_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_3.lotheader	1	1	CLEAR
15	4	15_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_4.lotheader	1	1	CLEAR
15	5	15_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_5.lotheader	1	1	CLEAR
15	6	15_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_6.lotheader	1	1	CLEAR
15	7	15_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_7.lotheader	1	1	CLEAR
15	8	15_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_8.lotheader	1	1	CLEAR
15	9	15_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_9.lotheader	1	1	CLEAR
15	10	15_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_10.lotheader	1	1	CLEAR
15	11	15_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_11.lotheader	1	1	CLEAR
15	12	15_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_12.lotheader	1	1	CLEAR
15	13	15_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_13.lotheader	1	1	CLEAR
15	14	15_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_14.lotheader	1	1	CLEAR
15	15	15_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_15.lotheader	1	1	CLEAR
15	16	15_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_16.lotheader	1	1	CLEAR
15	17	15_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_17.lotheader	1	1	CLEAR
15	18	15_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_18.lotheader	1	1	CLEAR
15	19	15_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_19.lotheader	1	1	CLEAR
15	20	15_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_20.lotheader	1	1	CLEAR
15	21	15_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/15_21.lotheader	1	1	CLEAR
16	0	16_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_0.lotheader	1	1	CLEAR
16	1	16_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_1.lotheader	1	1	CLEAR
16	2	16_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_2.lotheader	1	1	CLEAR
16	3	16_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_3.lotheader	1	1	CLEAR
16	4	16_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_4.lotheader	1	1	CLEAR
16	5	16_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_5.lotheader	1	1	CLEAR
16	6	16_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_6.lotheader	1	1	CLEAR
16	7	16_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_7.lotheader	1	1	CLEAR
16	8	16_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_8.lotheader	1	1	CLEAR
16	9	16_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_9.lotheader	1	1	CLEAR
16	10	16_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_10.lotheader	1	1	CLEAR
16	11	16_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_11.lotheader	1	1	CLEAR
16	12	16_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_12.lotheader	1	1	CLEAR
16	13	16_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_13.lotheader	1	1	CLEAR
16	14	16_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_14.lotheader	1	1	CLEAR
16	15	16_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_15.lotheader	1	1	CLEAR
16	16	16_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_16.lotheader	1	1	CLEAR
16	17	16_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_17.lotheader	1	1	CLEAR
16	18	16_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_18.lotheader	1	1	CLEAR
16	19	16_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_19.lotheader	1	1	CLEAR
16	20	16_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_20.lotheader	1	1	CLEAR
16	21	16_21	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/16_21.lotheader	1	1	CLEAR
16	33	16_33	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/16_33.lotheader	1	1	CLEAR
16	34	16_34	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/16_34.lotheader	1	1	CLEAR
16	35	16_35	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/16_35.lotheader	1	1	CLEAR
16	36	16_36	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/16_36.lotheader	1	1	CLEAR
16	59	16_59	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_59.lotheader	1	1	CLEAR
16	60	16_60	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_60.lotheader	1	1	CLEAR
16	61	16_61	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_61.lotheader	1	1	CLEAR
16	62	16_62	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_62.lotheader	1	1	CLEAR
16	63	16_63	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_63.lotheader	1	1	CLEAR
16	64	16_64	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_64.lotheader	1	1	CLEAR
16	65	16_65	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_65.lotheader	1	1	CLEAR
16	66	16_66	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_66.lotheader	1	1	CLEAR
16	67	16_67	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_67.lotheader	1	1	CLEAR
16	68	16_68	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_68.lotheader	1	1	CLEAR
16	69	16_69	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/16_69.lotheader	1	1	CLEAR
17	0	17_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_0.lotheader	1	1	CLEAR
17	1	17_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_1.lotheader	1	1	CLEAR
17	2	17_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_2.lotheader	1	1	CLEAR
17	3	17_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_3.lotheader	1	1	CLEAR
17	4	17_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_4.lotheader	1	1	CLEAR
17	5	17_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_5.lotheader	1	1	CLEAR
17	6	17_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_6.lotheader	1	1	CLEAR
17	7	17_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_7.lotheader	1	1	CLEAR
17	8	17_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_8.lotheader	1	1	CLEAR
17	9	17_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_9.lotheader	1	1	CLEAR
17	10	17_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_10.lotheader	1	1	CLEAR
17	11	17_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_11.lotheader	1	1	CLEAR
17	12	17_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_12.lotheader	1	1	CLEAR
17	13	17_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_13.lotheader	1	1	CLEAR
17	14	17_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_14.lotheader	1	1	CLEAR
17	15	17_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_15.lotheader	1	1	CLEAR
17	16	17_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_16.lotheader	1	1	CLEAR
17	17	17_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_17.lotheader	1	1	CLEAR
17	18	17_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_18.lotheader	1	1	CLEAR
17	19	17_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_19.lotheader	1	1	CLEAR
17	20	17_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/17_20.lotheader	1	1	CLEAR
17	33	17_33	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/17_33.lotheader	1	1	CLEAR
17	34	17_34	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/17_34.lotheader	1	1	CLEAR
17	35	17_35	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/17_35.lotheader	1	1	CLEAR
17	36	17_36	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/17_36.lotheader	1	1	CLEAR
17	59	17_59	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_59.lotheader	1	1	CLEAR
17	60	17_60	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_60.lotheader	1	1	CLEAR
17	61	17_61	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_61.lotheader	1	1	CLEAR
17	62	17_62	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_62.lotheader	1	1	CLEAR
17	63	17_63	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_63.lotheader	1	1	CLEAR
17	64	17_64	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_64.lotheader	1	1	CLEAR
17	65	17_65	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_65.lotheader	1	1	CLEAR
17	66	17_66	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_66.lotheader	1	1	CLEAR
17	67	17_67	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_67.lotheader	1	1	CLEAR
17	68	17_68	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_68.lotheader	1	1	CLEAR
17	69	17_69	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/17_69.lotheader	1	1	CLEAR
18	0	18_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_0.lotheader	1	1	CLEAR
18	1	18_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_1.lotheader	1	1	CLEAR
18	2	18_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_2.lotheader	1	1	CLEAR
18	3	18_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_3.lotheader	1	1	CLEAR
18	4	18_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_4.lotheader	1	1	CLEAR
18	5	18_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_5.lotheader	1	1	CLEAR
18	6	18_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_6.lotheader	1	1	CLEAR
18	7	18_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_7.lotheader	1	1	CLEAR
18	8	18_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_8.lotheader	1	1	CLEAR
18	9	18_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_9.lotheader	1	1	CLEAR
18	10	18_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_10.lotheader	1	1	CLEAR
18	11	18_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_11.lotheader	1	1	CLEAR
18	12	18_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_12.lotheader	1	1	CLEAR
18	13	18_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_13.lotheader	1	1	CLEAR
18	14	18_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_14.lotheader	1	1	CLEAR
18	15	18_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_15.lotheader	1	1	CLEAR
18	16	18_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_16.lotheader	1	1	CLEAR
18	17	18_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_17.lotheader	1	1	CLEAR
18	18	18_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_18.lotheader	1	1	CLEAR
18	19	18_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_19.lotheader	1	1	CLEAR
18	20	18_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/18_20.lotheader	1	1	CLEAR
18	33	18_33	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/18_33.lotheader	1	1	CLEAR
18	34	18_34	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/18_34.lotheader	1	1	CLEAR
18	35	18_35	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/18_35.lotheader	1	1	CLEAR
18	36	18_36	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/18_36.lotheader	1	1	CLEAR
18	59	18_59	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_59.lotheader	1	1	CLEAR
18	60	18_60	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_60.lotheader	1	1	CLEAR
18	61	18_61	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_61.lotheader	1	1	CLEAR
18	62	18_62	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_62.lotheader	1	1	CLEAR
18	63	18_63	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_63.lotheader	1	1	CLEAR
18	64	18_64	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_64.lotheader	1	1	CLEAR
18	65	18_65	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_65.lotheader	1	1	CLEAR
18	66	18_66	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_66.lotheader	1	1	CLEAR
18	67	18_67	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_67.lotheader	1	1	CLEAR
18	68	18_68	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_68.lotheader	1	1	CLEAR
18	69	18_69	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/18_69.lotheader	1	1	CLEAR
19	0	19_0	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_0.lotheader	1	1	CLEAR
19	1	19_1	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_1.lotheader	1	1	CLEAR
19	2	19_2	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_2.lotheader	1	1	CLEAR
19	3	19_3	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_3.lotheader	1	1	CLEAR
19	4	19_4	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_4.lotheader	1	1	CLEAR
19	5	19_5	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_5.lotheader	1	1	CLEAR
19	6	19_6	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_6.lotheader	1	1	CLEAR
19	7	19_7	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_7.lotheader	1	1	CLEAR
19	8	19_8	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_8.lotheader	1	1	CLEAR
19	9	19_9	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_9.lotheader	1	1	CLEAR
19	10	19_10	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_10.lotheader	1	1	CLEAR
19	11	19_11	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_11.lotheader	1	1	CLEAR
19	12	19_12	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_12.lotheader	1	1	CLEAR
19	13	19_13	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_13.lotheader	1	1	CLEAR
19	14	19_14	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_14.lotheader	1	1	CLEAR
19	15	19_15	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_15.lotheader	1	1	CLEAR
19	16	19_16	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_16.lotheader	1	1	CLEAR
19	17	19_17	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_17.lotheader	1	1	CLEAR
19	18	19_18	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_18.lotheader	1	1	CLEAR
19	19	19_19	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_19.lotheader	1	1	CLEAR
19	20	19_20	PIE42	PIE42	PIElots	common	common/media/maps/PIElots/19_20.lotheader	1	1	CLEAR
19	33	19_33	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/19_33.lotheader	1	1	CLEAR
19	34	19_34	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/19_34.lotheader	1	1	CLEAR
19	35	19_35	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/19_35.lotheader	1	1	CLEAR
19	36	19_36	HavenFall	HavenFall	HavenFall	common	common/media/maps/HavenFall/19_36.lotheader	1	1	CLEAR
19	42	19_42	Constown42	Constown	Constown, KY	common	common/media/maps/Constown, KY/19_42.lotheader	1	1	CLEAR
19	43	19_43	Constown42	Constown	Constown, KY	common	common/media/maps/Constown, KY/19_43.lotheader	1	1	CLEAR
19	44	19_44	Constown42	Constown	Constown, KY	common	common/media/maps/Constown, KY/19_44.lotheader	1	1	CLEAR
19	59	19_59	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/19_59.lotheader	1	1	CLEAR
19	60	19_60	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/19_60.lotheader	1	1	CLEAR
19	61	19_61	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/19_61.lotheader	1	1	CLEAR
19	62	19_62	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/19_62.lotheader	1	1	CLEAR
19	63	19_63	RavenCreekB42	Raven Creek B42	Raven Creek B42	common	common/media/maps/Raven Creek B42/19_63.lotheader	1	1	CLEAR
